REGION,SUBREGION,ISO,COUNTRY,DS,ORGCD,Count
Americas,Latin America and the Caribbean,COL,Colombia,San Josedel Guaviare,UN,8
Americas,Latin America and the Caribbean,COL,Colombia,San Vincente Caguan,UN,2
Americas,Latin America and the Caribbean,COL,Colombia,Santander de Quilinchao,UN,1
Americas,Latin America and the Caribbean,COL,Colombia,Sincelejo,UN,3
Americas,Latin America and the Caribbean,COL,Colombia,Tibu,UN,1
Americas,Latin America and the Caribbean,COL,Colombia,Tumaco,UN,4
Americas,Latin America and the Caribbean,COL,Colombia,Tunja,IOM,2
Americas,Latin America and the Caribbean,COL,Colombia,Valledupar,UN,9
Americas,Latin America and the Caribbean,COL,Colombia,Villavicencio,IOM,1
Americas,Latin America and the Caribbean,COL,Colombia,Villavicencio,UN,8
Americas,Latin America and the Caribbean,COL,Colombia,Vista Hermosa,UN,1
Americas,Latin America and the Caribbean,CRI,Costa Rica,San Jose,FAO,2
Americas,Latin America and the Caribbean,CRI,Costa Rica,San Jose,ILO,37
Americas,Latin America and the Caribbean,CRI,Costa Rica,San Jose,IOM,18
Americas,Latin America and the Caribbean,CRI,Costa Rica,San Jose,PAHO,7
Americas,Latin America and the Caribbean,CRI,Costa Rica,San Jose,UN,2
Americas,Latin America and the Caribbean,CRI,Costa Rica,San Jose,UNDP,12
Americas,Latin America and the Caribbean,CRI,Costa Rica,San Jose,UNESCO,13
Americas,Latin America and the Caribbean,CRI,Costa Rica,San Jose,UNFPA,4
Americas,Latin America and the Caribbean,CRI,Costa Rica,San Jose,UNHCR,19
Americas,Latin America and the Caribbean,CRI,Costa Rica,San Jose,UNICEF,14
Americas,Latin America and the Caribbean,CRI,Costa Rica,San Jose,UNOPS,1
Americas,Latin America and the Caribbean,CRI,Costa Rica,San Jose,UPU,1
Americas,Latin America and the Caribbean,CRI,Costa Rica,San Jose,WMO,4
Americas,Latin America and the Caribbean,CUB,Cuba,Guantanamo,IOM,5
Americas,Latin America and the Caribbean,CUB,Cuba,Havana,FAO,3
Americas,Latin America and the Caribbean,CUB,Cuba,Havana,PAHO,1
Americas,Latin America and the Caribbean,CUB,Cuba,Havana,UN,1
Americas,Latin America and the Caribbean,CUB,Cuba,Havana,UNDP,30
Americas,Latin America and the Caribbean,CUB,Cuba,Havana,UNESCO,11
Americas,Latin America and the Caribbean,CUB,Cuba,Havana,UNFPA,6
Americas,Latin America and the Caribbean,CUB,Cuba,Havana,UNHCR,3
Americas,Latin America and the Caribbean,CUB,Cuba,Havana,UNICEF,17
Americas,Latin America and the Caribbean,CUB,Cuba,Havana,WFP,19
Americas,Latin America and the Caribbean,DMA,Dominica,Roseau,PAHO,1
Americas,Latin America and the Caribbean,DOM,Dominican Republic,Santo Domingo,FAO,4
Americas,Latin America and the Caribbean,DOM,Dominican Republic,Santo Domingo,ILO,5
Americas,Latin America and the Caribbean,DOM,Dominican Republic,Santo Domingo,IOM,7
Americas,Latin America and the Caribbean,DOM,Dominican Republic,Santo Domingo,PAHO,10
Americas,Latin America and the Caribbean,DOM,Dominican Republic,Santo Domingo,UN,4
Americas,Latin America and the Caribbean,DOM,Dominican Republic,Santo Domingo,UN WOMEN,2
Americas,Latin America and the Caribbean,DOM,Dominican Republic,Santo Domingo,UNAIDS,4
Americas,Latin America and the Caribbean,DOM,Dominican Republic,Santo Domingo,UNDP,23
Americas,Latin America and the Caribbean,DOM,Dominican Republic,Santo Domingo,UNFPA,7
Americas,Latin America and the Caribbean,DOM,Dominican Republic,Santo Domingo,UNHCR,7
Americas,Latin America and the Caribbean,DOM,Dominican Republic,Santo Domingo,UNICEF,26
Americas,Latin America and the Caribbean,DOM,Dominican Republic,Santo Domingo,UNOPS,1
Americas,Latin America and the Caribbean,DOM,Dominican Republic,Santo Domingo,WFP,3
Americas,Latin America and the Caribbean,ECU,Ecuador,Esmeraldas,UNHCR,6
Americas,Latin America and the Caribbean,ECU,Ecuador,Esmeraldas,UNICEF,1
Americas,Latin America and the Caribbean,ECU,Ecuador,Guayaquil,UNHCR,5
Americas,Latin America and the Caribbean,ECU,Ecuador,Ibarra,UNHCR,5
Americas,Latin America and the Caribbean,ECU,Ecuador,Lago Agrio,IOM,1
Americas,Latin America and the Caribbean,ECU,Ecuador,Lago Agrio,UNHCR,7
Americas,Latin America and the Caribbean,ECU,Ecuador,Quito,FAO,4
Americas,Latin America and the Caribbean,ECU,Ecuador,Quito,ILO,4
Americas,Latin America and the Caribbean,ECU,Ecuador,Quito,IOM,42
Americas,Latin America and the Caribbean,ECU,Ecuador,Quito,PAHO,12
Americas,Latin America and the Caribbean,ECU,Ecuador,Quito,UN,6
Americas,Latin America and the Caribbean,ECU,Ecuador,Quito,UN WOMEN,10
Americas,Latin America and the Caribbean,ECU,Ecuador,Quito,UNDP,26
Americas,Latin America and the Caribbean,ECU,Ecuador,Quito,UNESCO,12
Americas,Latin America and the Caribbean,ECU,Ecuador,Quito,UNFPA,8
Americas,Latin America and the Caribbean,ECU,Ecuador,Quito,UNHCR,31
Americas,Latin America and the Caribbean,ECU,Ecuador,Quito,UNICEF,36
Americas,Latin America and the Caribbean,ECU,Ecuador,Quito,UNIDO,1
Americas,Latin America and the Caribbean,ECU,Ecuador,Quito,UNOPS,1
Americas,Latin America and the Caribbean,ECU,Ecuador,Quito,WFP,7
Americas,Latin America and the Caribbean,ECU,Ecuador,Tulce,IOM,3
Americas,Latin America and the Caribbean,ECU,Ecuador,Tulce,UNHCR,4
Americas,Latin America and the Caribbean,GRD,Grenada,St George's,PAHO,1
Americas,Latin America and the Caribbean,GTM,Guatemala,Guatemala City,FAO,6
Americas,Latin America and the Caribbean,GTM,Guatemala,Guatemala City,IFAD,2
Americas,Latin America and the Caribbean,GTM,Guatemala,Guatemala City,ILO,9
Americas,Latin America and the Caribbean,GTM,Guatemala,Guatemala City,IOM,5
Americas,Latin America and the Caribbean,GTM,Guatemala,Guatemala City,PAHO,17
Americas,Latin America and the Caribbean,GTM,Guatemala,Guatemala City,UN,36
Americas,Latin America and the Caribbean,GTM,Guatemala,Guatemala City,UN WOMEN,4
Americas,Latin America and the Caribbean,GTM,Guatemala,Guatemala City,UNAIDS,5
Americas,Latin America and the Caribbean,GTM,Guatemala,Guatemala City,UNDP,31
Americas,Latin America and the Caribbean,GTM,Guatemala,Guatemala City,UNESCO,7
Americas,Latin America and the Caribbean,GTM,Guatemala,Guatemala City,UNFPA,12
Americas,Latin America and the Caribbean,GTM,Guatemala,Guatemala City,UNHCR,11
Americas,Latin America and the Caribbean,GTM,Guatemala,Guatemala City,UNICEF,26
Americas,Latin America and the Caribbean,GTM,Guatemala,Guatemala City,UNOPS,4
Americas,Latin America and the Caribbean,GTM,Guatemala,Guatemala City,WFP,17
Americas,Latin America and the Caribbean,GTM,Guatemala,Santa Elena,UNHCR,3
Americas,Latin America and the Caribbean,GUY,Guyana,Georgetown,FAO,7
Americas,Latin America and the Caribbean,GUY,Guyana,Georgetown,IOM,3
Americas,Latin America and the Caribbean,GUY,Guyana,Georgetown,PAHO,10
Americas,Latin America and the Caribbean,GUY,Guyana,Georgetown,UN,5
Americas,Latin America and the Caribbean,GUY,Guyana,Georgetown,UNAIDS,3
Americas,Latin America and the Caribbean,GUY,Guyana,Georgetown,UNDP,17
Americas,Latin America and the Caribbean,GUY,Guyana,Georgetown,UNFPA,2
Americas,Latin America and the Caribbean,GUY,Guyana,Georgetown,UNHCR,3
Americas,Latin America and the Caribbean,GUY,Guyana,Georgetown,UNICEF,21
Americas,Latin America and the Caribbean,HND,Honduras,San Pedro Sula,UNHCR,6
Americas,Latin America and the Caribbean,HND,Honduras,San Pedro Sula,WFP,2
Americas,Latin America and the Caribbean,HND,Honduras,Tegucigalpa,FAO,5
Americas,Latin America and the Caribbean,HND,Honduras,Tegucigalpa,ILO,4
Americas,Latin America and the Caribbean,HND,Honduras,Tegucigalpa,IOM,4
Americas,Latin America and the Caribbean,HND,Honduras,Tegucigalpa,ITU,3
Americas,Latin America and the Caribbean,HND,Honduras,Tegucigalpa,PAHO,17
Americas,Latin America and the Caribbean,HND,Honduras,Tegucigalpa,UN,18
Americas,Latin America and the Caribbean,HND,Honduras,Tegucigalpa,UN WOMEN,1
Americas,Latin America and the Caribbean,HND,Honduras,Tegucigalpa,UNDP,21
Americas,Latin America and the Caribbean,HND,Honduras,Tegucigalpa,UNFPA,14
Americas,Latin America and the Caribbean,HND,Honduras,Tegucigalpa,UNHCR,10
Americas,Latin America and the Caribbean,HND,Honduras,Tegucigalpa,UNICEF,31
Americas,Latin America and the Caribbean,HND,Honduras,Tegucigalpa,UNOPS,3
Americas,Latin America and the Caribbean,HND,Honduras,Tegucigalpa,WFP,44
Americas,Latin America and the Caribbean,HTI,Haiti,Cap Haitien,UNICEF,1
Americas,Latin America and the Caribbean,HTI,Haiti,Cap Haitien,WFP,3
Americas,Latin America and the Caribbean,HTI,Haiti,Gonaives,UNICEF,2
Americas,Latin America and the Caribbean,HTI,Haiti,Gonaives,WFP,1
Americas,Latin America and the Caribbean,HTI,Haiti,Hinche,UNICEF,1
Americas,Latin America and the Caribbean,HTI,Haiti,Les Cayes,ILO,5
Americas,Latin America and the Caribbean,HTI,Haiti,Les Cayes,UNAIDS,1
Americas,Latin America and the Caribbean,HTI,Haiti,Les Cayes,UNICEF,2
Americas,Latin America and the Caribbean,HTI,Haiti,NA,UNDP,2
Americas,Latin America and the Caribbean,HTI,Haiti,Ouanaminthe,IOM,1
Americas,Latin America and the Caribbean,HTI,Haiti,Port-au-Prince,FAO,8
Americas,Latin America and the Caribbean,HTI,Haiti,Port-au-Prince,IFAD,1
Americas,Latin America and the Caribbean,HTI,Haiti,Port-au-Prince,ILO,28
Americas,Latin America and the Caribbean,HTI,Haiti,Port-au-Prince,IOM,7
Americas,Latin America and the Caribbean,HTI,Haiti,Port-au-Prince,PAHO,17
Americas,Latin America and the Caribbean,HTI,Haiti,Port-au-Prince,UN,145
Americas,Latin America and the Caribbean,HTI,Haiti,Port-au-Prince,UN WOMEN,6
Americas,Latin America and the Caribbean,HTI,Haiti,Port-au-Prince,UNAIDS,7
Americas,Latin America and the Caribbean,HTI,Haiti,Port-au-Prince,UNDP,45
Americas,Latin America and the Caribbean,HTI,Haiti,Port-au-Prince,UNESCO,9
Americas,Latin America and the Caribbean,HTI,Haiti,Port-au-Prince,UNFPA,20
Americas,Latin America and the Caribbean,HTI,Haiti,Port-au-Prince,UNICEF,91
Americas,Latin America and the Caribbean,HTI,Haiti,Port-au-Prince,UNOPS,2
Americas,Latin America and the Caribbean,HTI,Haiti,Port-au-Prince,WFP,23
Americas,Latin America and the Caribbean,JAM,Jamaica,Kingston,FAO,8
Americas,Latin America and the Caribbean,JAM,Jamaica,Kingston,IOM,6
Americas,Latin America and the Caribbean,JAM,Jamaica,Kingston,ISA,46
Americas,Latin America and the Caribbean,JAM,Jamaica,Kingston,PAHO,10
Americas,Latin America and the Caribbean,JAM,Jamaica,Kingston,UN,25
Americas,Latin America and the Caribbean,JAM,Jamaica,Kingston,UNAIDS,7
Americas,Latin America and the Caribbean,JAM,Jamaica,Kingston,UNDP,13
Americas,Latin America and the Caribbean,JAM,Jamaica,Kingston,UNESCO,14
Americas,Latin America and the Caribbean,JAM,Jamaica,Kingston,UNFPA,9
Americas,Latin America and the Caribbean,JAM,Jamaica,Kingston,UNICEF,17
Americas,Latin America and the Caribbean,KNA,Saint Kitts and Nevis,Basseterre,PAHO,1
Americas,Latin America and the Caribbean,LCA,Saint Lucia,Castries,PAHO,1
Americas,Latin America and the Caribbean,LCA,Saint Lucia,Castries,UNICEF,1
Americas,Latin America and the Caribbean,LCA,Saint Lucia,Castries,UPU,1
Americas,Latin America and the Caribbean,MEX,Mexico,Acayucan,UNHCR,5
Americas,Latin America and the Caribbean,MEX,Mexico,Mexico City,FAO,8
Americas,Latin America and the Caribbean,MEX,Mexico,Mexico City,ICAO,23
Americas,Latin America and the Caribbean,MEX,Mexico,Mexico City,ILO,14
Americas,Latin America and the Caribbean,MEX,Mexico,Mexico City,IOM,15
Americas,Latin America and the Caribbean,MEX,Mexico,Mexico City,PAHO,15
Americas,Latin America and the Caribbean,MEX,Mexico,Mexico City,UN,118
Americas,Latin America and the Caribbean,MEX,Mexico,Mexico City,UN WOMEN,16
Americas,Latin America and the Caribbean,MEX,Mexico,Mexico City,UNDP,24
Americas,Latin America and the Caribbean,MEX,Mexico,Mexico City,UNESCO,4
Americas,Latin America and the Caribbean,MEX,Mexico,Mexico City,UNFPA,10
Americas,Latin America and the Caribbean,MEX,Mexico,Mexico City,UNHCR,52
Americas,Latin America and the Caribbean,MEX,Mexico,Mexico City,UNICEF,55
Americas,Latin America and the Caribbean,MEX,Mexico,Mexico City,UNIDO,5
Americas,Latin America and the Caribbean,MEX,Mexico,Mexico City,UNOPS,1
Americas,Latin America and the Caribbean,MEX,Mexico,Monterrey,UNHCR,3
Americas,Latin America and the Caribbean,MEX,Mexico,Saltillo,UNHCR,2
Americas,Latin America and the Caribbean,MEX,Mexico,Tapachula,UNHCR,13
Americas,Latin America and the Caribbean,MEX,Mexico,Tapachula,UNICEF,2
Americas,Latin America and the Caribbean,MEX,Mexico,Tenosique,UNHCR,7
Americas,Latin America and the Caribbean,MEX,Mexico,Tijuana,UNHCR,1
Americas,Latin America and the Caribbean,MEX,Mexico,Tijuana,UNICEF,3
Americas,Latin America and the Caribbean,NIC,Nicaragua,Managua,FAO,4
Americas,Latin America and the Caribbean,NIC,Nicaragua,Managua,ILO,7
Americas,Latin America and the Caribbean,NIC,Nicaragua,Managua,PAHO,14
Americas,Latin America and the Caribbean,NIC,Nicaragua,Managua,UN,3
Americas,Latin America and the Caribbean,NIC,Nicaragua,Managua,UNDP,2
Americas,Latin America and the Caribbean,NIC,Nicaragua,Managua,UNFPA,13
Americas,Latin America and the Caribbean,NIC,Nicaragua,Managua,UNICEF,20
Americas,Latin America and the Caribbean,NIC,Nicaragua,Managua,UNIDO,1
Americas,Latin America and the Caribbean,NIC,Nicaragua,Managua,WFP,18
Americas,Latin America and the Caribbean,PAN,Panama,Panama City,FAO,23
Americas,Latin America and the Caribbean,PAN,Panama,Panama City,IFAD,11
Americas,Latin America and the Caribbean,PAN,Panama,Panama City,ILO,5
Americas,Latin America and the Caribbean,PAN,Panama,Panama City,IOM,67
Americas,Latin America and the Caribbean,PAN,Panama,Panama City,PAHO,10
Americas,Latin America and the Caribbean,PAN,Panama,Panama City,UN,95
Americas,Latin America and the Caribbean,PAN,Panama,Panama City,UN WOMEN,22
Americas,Latin America and the Caribbean,PAN,Panama,Panama City,UNAIDS,15
Americas,Latin America and the Caribbean,PAN,Panama,Panama City,UNDP,104
Americas,Latin America and the Caribbean,PAN,Panama,Panama City,UNFPA,26
Americas,Latin America and the Caribbean,PAN,Panama,Panama City,UNHCR,51
Americas,Latin America and the Caribbean,PAN,Panama,Panama City,UNICEF,106
Americas,Latin America and the Caribbean,PAN,Panama,Panama City,UNOPS,7
Americas,Latin America and the Caribbean,PAN,Panama,Panama City,WFP,65
Americas,Latin America and the Caribbean,PER,Peru,Lima,FAO,6
Americas,Latin America and the Caribbean,PER,Peru,Lima,ICAO,32
Americas,Latin America and the Caribbean,PER,Peru,Lima,IFAD,10
Americas,Latin America and the Caribbean,PER,Peru,Lima,ILO,70
Americas,Latin America and the Caribbean,PER,Peru,Lima,IOM,11
Americas,Latin America and the Caribbean,PER,Peru,Lima,PAHO,20
Americas,Latin America and the Caribbean,PER,Peru,Lima,UN,15
Americas,Latin America and the Caribbean,PER,Peru,Lima,UNAIDS,5
Americas,Latin America and the Caribbean,PER,Peru,Lima,UNDP,22
Americas,Latin America and the Caribbean,PER,Peru,Lima,UNESCO,7
Americas,Latin America and the Caribbean,PER,Peru,Lima,UNFPA,8
Americas,Latin America and the Caribbean,PER,Peru,Lima,UNHCR,16
Americas,Latin America and the Caribbean,PER,Peru,Lima,UNICEF,62
Americas,Latin America and the Caribbean,PER,Peru,Lima,UNOPS,2
Americas,Latin America and the Caribbean,PER,Peru,Lima,WFP,8
Americas,Latin America and the Caribbean,PER,Peru,Lima,WHO,1
Americas,Latin America and the Caribbean,PER,Peru,Tacna,UNHCR,1
Americas,Latin America and the Caribbean,PER,Peru,Tumbes,UNHCR,1
Americas,Latin America and the Caribbean,PRI,Puerto Rico,San Juan,UN,1
Americas,Latin America and the Caribbean,PRY,Paraguay,Asuncion,FAO,3
Americas,Latin America and the Caribbean,PRY,Paraguay,Asuncion,ILO,3
Americas,Latin America and the Caribbean,PRY,Paraguay,Asuncion,PAHO,13
Americas,Latin America and the Caribbean,PRY,Paraguay,Asuncion,UN,6
Americas,Latin America and the Caribbean,PRY,Paraguay,Asuncion,UN WOMEN,3
Americas,Latin America and the Caribbean,PRY,Paraguay,Asuncion,UNDP,24
Americas,Latin America and the Caribbean,PRY,Paraguay,Asuncion,UNFPA,6
Americas,Latin America and the Caribbean,PRY,Paraguay,Asuncion,UNICEF,20
Americas,Latin America and the Caribbean,PRY,Paraguay,Asuncion,UNOPS,1
Americas,Latin America and the Caribbean,PRY,Paraguay,Asuncion,WMO,3
Americas,Latin America and the Caribbean,SLV,El Salvador,San Salvador,FAO,6
Americas,Latin America and the Caribbean,SLV,El Salvador,San Salvador,ILO,2
Americas,Latin America and the Caribbean,SLV,El Salvador,San Salvador,IOM,48
Americas,Latin America and the Caribbean,SLV,El Salvador,San Salvador,PAHO,11
Americas,Latin America and the Caribbean,SLV,El Salvador,San Salvador,UN,8
Americas,Latin America and the Caribbean,SLV,El Salvador,San Salvador,UN WOMEN,4
Americas,Latin America and the Caribbean,SLV,El Salvador,San Salvador,UNAIDS,1
Americas,Latin America and the Caribbean,SLV,El Salvador,San Salvador,UNDP,21
Americas,Latin America and the Caribbean,SLV,El Salvador,San Salvador,UNFPA,12
Americas,Latin America and the Caribbean,SLV,El Salvador,San Salvador,UNHCR,11
Americas,Latin America and the Caribbean,SLV,El Salvador,San Salvador,UNICEF,24
Americas,Latin America and the Caribbean,SLV,El Salvador,San Salvador,UNOPS,3
Americas,Latin America and the Caribbean,SLV,El Salvador,San Salvador,WFP,7
Americas,Latin America and the Caribbean,SUR,Suriname,Paramaribo,FAO,3
Americas,Latin America and the Caribbean,SUR,Suriname,Paramaribo,PAHO,7
Americas,Latin America and the Caribbean,SUR,Suriname,Paramaribo,UNDP,8
Americas,Latin America and the Caribbean,SUR,Suriname,Paramaribo,UNFPA,2
Americas,Latin America and the Caribbean,SUR,Suriname,Paramaribo,UNICEF,9
Americas,Latin America and the Caribbean,TTO,Trinidad and Tobago,Port of Spain,FAO,5
Americas,Latin America and the Caribbean,TTO,Trinidad and Tobago,Port of Spain,ILO,23
Americas,Latin America and the Caribbean,TTO,Trinidad and Tobago,Port of Spain,IMO,1
Americas,Latin America and the Caribbean,TTO,Trinidad and Tobago,Port of Spain,PAHO,8
Americas,Latin America and the Caribbean,TTO,Trinidad and Tobago,Port of Spain,UN,49
Americas,Latin America and the Caribbean,TTO,Trinidad and Tobago,Port of Spain,UNDP,15
Americas,Latin America and the Caribbean,TTO,Trinidad and Tobago,Port of Spain,UNFPA,2
Americas,Latin America and the Caribbean,TTO,Trinidad and Tobago,Port of Spain,UNHCR,8
Americas,Latin America and the Caribbean,TTO,Trinidad and Tobago,Port of Spain,UNICEF,3
Americas,Latin America and the Caribbean,URY,Uruguay,Montevideo,FAO,5
Americas,Latin America and the Caribbean,URY,Uruguay,Montevideo,ICAO,2
Americas,Latin America and the Caribbean,URY,Uruguay,Montevideo,ILO,14
Americas,Latin America and the Caribbean,URY,Uruguay,Montevideo,IOM,1
Americas,Latin America and the Caribbean,URY,Uruguay,Montevideo,PAHO,12
Americas,Latin America and the Caribbean,URY,Uruguay,Montevideo,UN,5
Americas,Latin America and the Caribbean,URY,Uruguay,Montevideo,UN WOMEN,2
Americas,Latin America and the Caribbean,URY,Uruguay,Montevideo,UNDP,16
Americas,Latin America and the Caribbean,URY,Uruguay,Montevideo,UNESCO,20
Americas,Latin America and the Caribbean,URY,Uruguay,Montevideo,UNFPA,5
Americas,Latin America and the Caribbean,URY,Uruguay,Montevideo,UNICEF,20
Americas,Latin America and the Caribbean,URY,Uruguay,Montevideo,UNIDO,4
Americas,Latin America and the Caribbean,VCT,Saint Vincent & The Grenadines,Kingstown,PAHO,1
Americas,Latin America and the Caribbean,VEN,Venezuela,Caracas,FAO,1
Americas,Latin America and the Caribbean,VEN,Venezuela,Caracas,IOM,3
Americas,Latin America and the Caribbean,VEN,Venezuela,Caracas,PAHO,20
Americas,Latin America and the Caribbean,VEN,Venezuela,Caracas,UN,10
Americas,Latin America and the Caribbean,VEN,Venezuela,Caracas,UNAIDS,3
Americas,Latin America and the Caribbean,VEN,Venezuela,Caracas,UNDP,19
Americas,Latin America and the Caribbean,VEN,Venezuela,Caracas,UNESCO,4
Americas,Latin America and the Caribbean,VEN,Venezuela,Caracas,UNFPA,7
Americas,Latin America and the Caribbean,VEN,Venezuela,Caracas,UNHCR,27
Americas,Latin America and the Caribbean,VEN,Venezuela,Caracas,UNICEF,57
Americas,Latin America and the Caribbean,VEN,Venezuela,Ciudad Guayana,UN,1
Americas,Latin America and the Caribbean,VEN,Venezuela,Ciudad Guayana,UNHCR,6
Americas,Latin America and the Caribbean,VEN,Venezuela,Ciudad Guayana,UNICEF,5
Americas,Latin America and the Caribbean,VEN,Venezuela,Guasdualito,UNHCR,9
Americas,Latin America and the Caribbean,VEN,Venezuela,Maracaibo,UNHCR,10
Americas,Latin America and the Caribbean,VEN,Venezuela,Maracaibo,UNICEF,4
Americas,Latin America and the Caribbean,VEN,Venezuela,San Cristobal,UN,1
Americas,Latin America and the Caribbean,VEN,Venezuela,San Cristobal,UNHCR,11
Americas,Latin America and the Caribbean,VEN,Venezuela,San Cristobal,UNICEF,3
Americas,Northern America,CAN,Canada,Montreal,ICAO,533
Americas,Northern America,CAN,Canada,Montreal,UN,180
Americas,Northern America,CAN,Canada,Montreal,UNESCO,42
Americas,Northern America,CAN,Canada,Montreal,UNFPA,1
Americas,Northern America,CAN,Canada,Montreal,UNHCR,4
Americas,Northern America,CAN,Canada,Ottawa,UN,1
Americas,Northern America,CAN,Canada,Ottawa,UNHCR,16
Americas,Northern America,CAN,Canada,Toronto,IAEA,8
Americas,Northern America,CAN,Canada,Toronto,UNHCR,7
Americas,Northern America,CAN,Canada,Toronto,UNU,5
Americas,Northern America,USA,United States of America,Chicago,IOM,12
Americas,Northern America,USA,United States of America,Dulles,IOM,7
Americas,Northern America,USA,United States of America,El Paso,UNHCR,1
Americas,Northern America,USA,United States of America,Houston,IOM,11
Americas,Northern America,USA,United States of America,Irvine,IOM,4
Americas,Northern America,USA,United States of America,Los Angeles,IOM,14
Americas,Northern America,USA,United States of America,Miami,UNHCR,1
Americas,Northern America,USA,United States of America,New York,FAO,7
Americas,Northern America,USA,United States of America,New York,IAEA,3
Americas,Northern America,USA,United States of America,New York,ICSC,43
Americas,Northern America,USA,United States of America,New York,IFAD,1
Americas,Northern America,USA,United States of America,New York,ILO,10
Americas,Northern America,USA,United States of America,New York,IOM,49
Americas,Northern America,USA,United States of America,New York,ISA,1
Americas,Northern America,USA,United States of America,New York,ITC,1
Americas,Northern America,USA,United States of America,New York,ITU,4
Americas,Northern America,USA,United States of America,New York,UN,6287
Americas,Northern America,USA,United States of America,New York,UN WOMEN,310
Americas,Northern America,USA,United States of America,New York,UNAIDS,7
Americas,Northern America,USA,United States of America,New York,UNDP,824
Americas,Northern America,USA,United States of America,New York,UNESCO,6
Americas,Northern America,USA,United States of America,New York,UNFCCC,1
Americas,Northern America,USA,United States of America,New York,UNFPA,317
Americas,Northern America,USA,United States of America,New York,UNHCR,37
Americas,Northern America,USA,United States of America,New York,UNICC,47
Americas,Northern America,USA,United States of America,New York,UNICEF,1200
Americas,Northern America,USA,United States of America,New York,UNIDO,2
Americas,Northern America,USA,United States of America,New York,UNJSPF,242
Americas,Northern America,USA,United States of America,New York,UNOPS,92
Americas,Northern America,USA,United States of America,New York,UNRWA,3
Americas,Northern America,USA,United States of America,New York,UNSSC,1
Americas,Northern America,USA,United States of America,New York,UNU,5
Americas,Northern America,USA,United States of America,New York,WFP,18
Americas,Northern America,USA,United States of America,New York,WHO,11
Americas,Northern America,USA,United States of America,New York,WIPO,2
Americas,Northern America,USA,United States of America,New York,WMO,1
Americas,Northern America,USA,United States of America,San Francisco,UNFPA,1
Americas,Northern America,USA,United States of America,San Francisco,UNHCR,1
Americas,Northern America,USA,United States of America,Washington,FAO,10
Americas,Northern America,USA,United States of America,Washington,IFAD,2
Americas,Northern America,USA,United States of America,Washington,ILO,4
Americas,Northern America,USA,United States of America,Washington,IOM,40
Americas,Northern America,USA,United States of America,Washington,PAHO,498
Americas,Northern America,USA,United States of America,Washington,UN,37
Americas,Northern America,USA,United States of America,Washington,UNAIDS,2
Americas,Northern America,USA,United States of America,Washington,UNDP,4
Americas,Northern America,USA,United States of America,Washington,UNFPA,2
Americas,Northern America,USA,United States of America,Washington,UNHCR,38
Americas,Northern America,USA,United States of America,Washington,UNICEF,3
Americas,Northern America,USA,United States of America,Washington,UNOPS,2
Americas,Northern America,USA,United States of America,Washington,UNRWA,2
Americas,Northern America,USA,United States of America,Washington,WFP,22
Asia,Central Asia,KAZ,Kazakhstan,Almaty,IOM,12
Asia,Central Asia,KAZ,Kazakhstan,Almaty,UN,17
Asia,Central Asia,KAZ,Kazakhstan,Almaty,UNAIDS,5
Asia,Central Asia,KAZ,Kazakhstan,Almaty,UNESCO,11
Asia,Central Asia,KAZ,Kazakhstan,Almaty,UNFPA,5
Asia,Central Asia,KAZ,Kazakhstan,Almaty,UNHCR,14
Asia,Central Asia,KAZ,Kazakhstan,Almaty,UNICEF,5
Asia,Central Asia,KAZ,Kazakhstan,Almaty,UNOPS,1
Asia,Central Asia,KAZ,Kazakhstan,Almaty,WHO,8
Asia,Central Asia,KAZ,Kazakhstan,NA,UNDP,29
Asia,Central Asia,KAZ,Kazakhstan,Nur-Sultan,ILO,1
Asia,Central Asia,KAZ,Kazakhstan,Nur-Sultan,IOM,11
Asia,Central Asia,KAZ,Kazakhstan,Nur-Sultan,UN,6
Asia,Central Asia,KAZ,Kazakhstan,Nur-Sultan,UN WOMEN,3
Asia,Central Asia,KAZ,Kazakhstan,Nur-Sultan,UNFPA,8
Asia,Central Asia,KAZ,Kazakhstan,Nur-Sultan,UNHCR,3
Asia,Central Asia,KAZ,Kazakhstan,Nur-Sultan,UNICEF,28
Asia,Central Asia,KAZ,Kazakhstan,Nur-Sultan,WHO,5
Asia,Central Asia,KGZ,Kyrgyzstan,Bishkek,FAO,4
Asia,Central Asia,KGZ,Kyrgyzstan,Bishkek,ILO,3
Asia,Central Asia,KGZ,Kyrgyzstan,Bishkek,IOM,12
Asia,Central Asia,KGZ,Kyrgyzstan,Bishkek,UN,17
Asia,Central Asia,KGZ,Kyrgyzstan,Bishkek,UN WOMEN,5
Asia,Central Asia,KGZ,Kyrgyzstan,Bishkek,UNAIDS,2
Asia,Central Asia,KGZ,Kyrgyzstan,Bishkek,UNDP,35
Asia,Central Asia,KGZ,Kyrgyzstan,Bishkek,UNFPA,10
Asia,Central Asia,KGZ,Kyrgyzstan,Bishkek,UNHCR,6
Asia,Central Asia,KGZ,Kyrgyzstan,Bishkek,UNICEF,38
Asia,Central Asia,KGZ,Kyrgyzstan,Bishkek,UNIDO,1
Asia,Central Asia,KGZ,Kyrgyzstan,Bishkek,WFP,22
Asia,Central Asia,KGZ,Kyrgyzstan,Bishkek,WHO,17
Asia,Central Asia,KGZ,Kyrgyzstan,Osh,IOM,2
Asia,Central Asia,KGZ,Kyrgyzstan,Osh,UN,1
Asia,Central Asia,KGZ,Kyrgyzstan,Osh,UNICEF,7
